,poistion,track_name,artist,popularity,followers,gen_1,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
849,1,drivers license,Olivia Rodrigo,86,22101003,Pop,0.561,0.431,10,-8.81,1,0.0578,1.42E-05,0.106,0.137,143.875,242013,4,TRUE,5wANPM4fQCJwkGd4rN57mH,1McMsnEElThX1knmY4oliG,SOUR,2021
850,2,MONTERO (Call Me By Your Name),Lil Nas X,82,12073366,Hip Hop,0.593,0.503,8,-6.725,0,0.22,0,0.405,0.71,178.781,137704,4,TRUE,1SC5rEoYDGUK4NfG82494W,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2021
851,3,STAY (with Justin Bieber),The Kid LAROI,86,4093726,Hip Hop,0.591,0.764,1,-5.484,1,0.0483,0,0.103,0.478,169.928,141806,4,TRUE,5PjdY0CKGZdEuoNab3yDmX,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE 3: OVER YOU,2021
852,4,good 4 u,Olivia Rodrigo,86,22101003,Pop,0.563,0.664,9,-5.044,1,0.154,0,0.0849,0.688,166.928,178147,4,TRUE,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,SOUR,2021
853,5,Levitating (feat. DaBaby),Dua Lipa,84,37329937,Dance,0.702,0.825,6,-3.787,0,0.0601,0,0.0674,0.915,102.977,203064,4,FALSE,5nujrmhLynf4yMoMtj8AQF,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,2021
854,6,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,84,67698500,Pop,0.677,0.696,0,-6.181,1,0.119,0,0.42,0.464,90.03,198082,4,TRUE,4iJyoBOLtHqaGxP12qzhQI,1uNFoZAHBGtllmzznpCI3s,Justice,2021
855,7,Kiss Me More (feat. SZA),Doja Cat,80,23058904,Dance,0.764,0.705,8,-3.463,1,0.0284,8.92E-05,0.12,0.781,110.97,208667,4,TRUE,3DarAbFujv6eYNliUTyqtz,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2021
856,8,Blinding Lights,The Weeknd,90,53005100,R&B,0.514,0.73,1,-5.934,1,0.0598,9.54E-05,0.0897,0.334,171.005,200040,4,FALSE,0VjIjW4GlUZAMYd2vXMi3b,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,2021
857,9,Heat Waves,Glass Animals,86,3487463,Pop,0.761,0.525,11,-6.9,1,0.0944,6.70E-06,0.0921,0.531,80.87,238805,4,FALSE,02MWAaffLxlfxAUY7c5dvx,4yvcSjfu4PC0CYQyLy4wSq,Dreamland (+ Bonus Levels),2021
858,10,Beggin',Måneskin,85,6478481,Rock,0.714,0.8,11,-4.808,0,0.0504,0,0.359,0.589,134.002,211560,4,FALSE,3Wrjm47oTz2sjIgck11l5e,0lAWpj5szCSwM4rUMHYmrr,Chosen,2021
859,11,Astronaut In The Ocean,Masked Wolf,71,623567,Hip Hop,0.778,0.695,4,-6.865,0,0.0913,0,0.15,0.472,149.996,132780,4,TRUE,6E90gq0KO6FYZVOXx8kCcC,1uU7g3DNSbsu0QjSEqZtEd,Astronomical,2021
860,12,DÁKITI,Bad Bunny,80,59583011,Reggae,0.731,0.573,4,-10.059,0,0.0544,5.22E-05,0.113,0.145,109.928,205090,4,TRUE,4MzXwWMhyBbmu6hOcLVD49,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,2021
861,13,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,80,12073366,Hip Hop,0.741,0.691,10,-7.395,0,0.0672,0,0.0476,0.892,150.087,212353,4,TRUE,5Z9KJZvQzH6PFmb8SNkxuk,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2021
862,14,Bad Habits,Ed Sheeran,86,105408325,Pop,0.807,0.893,11,-3.745,0,0.0347,2.79E-05,0.366,0.537,126.011,230747,4,FALSE,3rmo8F54jFF8OgYsqTxm5d,6eUKZXaKkcviH0Ku9w2n3V,=,2021
863,15,Save Your Tears,The Weeknd,88,53005100,R&B,0.68,0.826,0,-5.487,1,0.0309,1.24E-05,0.543,0.644,118.051,215627,4,TRUE,5QO79kh1waicV47BqGRL3g,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,2021
864,16,Butter,BTS,81,57849048,Pop,0.759,0.459,8,-5.187,1,0.0948,0,0.0788,0.695,109.997,164952,4,FALSE,6jjYDGxVJsWS0a5wlVF5vS,3Nrfpe0tUJi4K4DXYWgMUX,Proof,2021
865,17,Leave The Door Open,Bruno Mars,83,44487480,Dance,0.586,0.616,5,-7.964,1,0.0324,0,0.0927,0.719,148.088,242096,4,FALSE,02VBYrHfVwfEWXk5DXyf0T,0du5cEVh5yTK9QJze8zA0C,An Evening With Silk Sonic,2021
866,18,deja vu,Olivia Rodrigo,86,22101003,Pop,0.442,0.612,2,-7.222,1,0.112,5.70E-06,0.37,0.178,180.917,215507,4,TRUE,6HU7h9RYOaPRFeh0R3UeAr,1McMsnEElThX1knmY4oliG,SOUR,2021
867,19,Todo De Ti,Rauw Alejandro,78,14474457,Pop,0.78,0.719,3,-3.613,0,0.0506,0.000196,0.0931,0.336,127.962,199604,4,TRUE,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,VICE VERSA,2021
868,20,Mood (feat. iann dior),24kGoldn,82,1907130,Rap,0.701,0.716,7,-3.671,0,0.0361,0,0.324,0.732,91.007,140533,4,TRUE,4jPy3l0RUwlUI9T5XHBW2m,6fWVd57NKTalqvmjRd2t8Z,El Dorado,2021
869,21,The Business,Tiësto,81,6598099,Pop,0.798,0.62,8,-7.079,0,0.232,0.0192,0.112,0.235,120.031,164000,4,FALSE,6f3Slt0GbA2bPZlz0aIFXN,2o5jDhtHVPhrJdv3cEQ99Z,The Business,2021
870,22,Dynamite,BTS,84,57849048,Pop,0.746,0.765,6,-4.41,0,0.0993,0,0.0936,0.737,114.044,199054,4,FALSE,5QDLhrAOJJdNAmCTJ8xMyW,3Nrfpe0tUJi4K4DXYWgMUX,BE,2021
871,23,Yonaguni,Bad Bunny,87,59583011,Reggae,0.644,0.648,1,-4.601,1,0.118,0,0.135,0.44,179.951,206710,4,TRUE,2JPLbjOn0wPCngEot2STUS,4q3ewBCX7sLwd24euuV69X,Yonaguni,2021
872,24,Watermelon Sugar,Harry Styles,88,24493873,Pop,0.548,0.816,0,-4.209,1,0.0465,0,0.335,0.557,95.39,174000,4,FALSE,6UelLqGlWMcVH1E5c4H7lY,6KImCVD70vtIoJWnq6nGn3,Fine Line,2021
873,25,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,81,104876,Dance,0.824,0.862,2,-3.424,1,0.126,0.000132,0.303,0.801,122.98,169153,4,FALSE,4cG7HUWYHBV6R6tHn1gxrl,7i9j813KFoSBMldGqlh2Z1,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021
874,26,telepatía,Kali Uchis,81,3314134,Pop,0.653,0.524,11,-9.016,0,0.0502,0,0.203,0.553,83.97,160191,4,FALSE,6tDDoYIxWvMLTdKpjFkc1B,1U1el3k54VvEUzo3ybLPlM,Sin Miedo (del Amor y Otros Demonios) ∞,2021
875,27,WITHOUT YOU,The Kid LAROI,78,4093726,Hip Hop,0.662,0.413,0,-7.357,1,0.0299,0,0.134,0.467,93.005,161385,4,TRUE,27OeeYzk6klgBh83TSvGMA,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE (SAVAGE),2021
876,28,Heartbreak Anniversary,Giveon,83,2622007,Pop,0.449,0.465,0,-8.964,1,0.0791,1.02E-06,0.303,0.543,89.087,198371,3,FALSE,3FAJ6O0NOHQV8Mc5Ri6ENp,4fxd5Ee7UefO4CUXgwJ7IP,TAKE TIME,2021
877,29,traitor,Olivia Rodrigo,86,22101003,Pop,0.38,0.339,3,-7.885,1,0.0338,0,0.12,0.0849,100.607,229227,4,FALSE,5CZ40GBx1sQ9agT82CLQCT,1McMsnEElThX1knmY4oliG,SOUR,2021
878,30,Pepas,Farruko,74,14319749,Latin,0.762,0.766,7,-3.955,1,0.0343,6.98E-05,0.128,0.442,130.001,287120,4,TRUE,2B4GHvToeLTOBB4QLzW3Ni,329e4yvIujISKGKz1BZZbO,La 167,2021
879,31,positions,Ariana Grande,84,85119135,Dance,0.737,0.802,0,-4.771,1,0.0878,0,0.0931,0.682,144.015,172325,4,TRUE,35mvY5S1H3J2QZyna3TFe0,66CXWjxzNUsdJxJ2JdwvnR,Positions,2021
880,32,Someone You Loved,Lewis Capaldi,87,10120269,Pop,0.501,0.405,1,-5.679,1,0.0319,0,0.105,0.446,109.891,182161,4,FALSE,7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2021
881,33,Bandido,Myke Towers,74,9915131,Reggae,0.713,0.617,8,-4.637,1,0.0887,0,0.0962,0.682,168.021,232853,4,FALSE,1xK1Gg9SxG8fy2Ya373oqb,7iK8PXO48WeuP03g8YR51W,Bandido,2021
882,34,I WANNA BE YOUR SLAVE,Måneskin,82,6478481,Rock,0.75,0.608,1,-4.008,1,0.0387,0,0.178,0.958,132.507,173347,4,TRUE,4pt5fDVTg5GhEvEtlz9dKk,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,2021
883,35,RAPSTAR,Polo G,81,8647248,Rap,0.789,0.536,6,-6.862,1,0.242,0,0.129,0.437,81.039,165926,4,TRUE,18vXApRmJSgQ6wG2ll9AOg,6AgTAQt8XS6jRWi4sX7w49,Hall of Fame,2021
884,36,LA NOCHE DE ANOCHE,Bad Bunny,81,59583011,Reggae,0.856,0.618,7,-4.892,1,0.286,0,0.0866,0.391,81.993,203201,4,FALSE,2XIc1pqjXV3Cr2BQUGNBck,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,2021
885,37,Streets,Doja Cat,82,23058904,Dance,0.749,0.463,11,-8.433,1,0.0842,0.0382,0.338,0.189,90.035,226987,4,TRUE,60ynsPSSKe6O3sfwRnIBRf,5cj0lLjcoR7YOSnhnX0Po5,Hot Pink,2021
886,38,Sweater Weather,The Neighbourhood,92,10758996,EDM,0.612,0.807,10,-2.81,1,0.0336,0.0177,0.101,0.398,124.053,240400,4,FALSE,2QjOHCTQ1Jl3zawyYOpxh6,77SW9BnxLY8rJ0RciFqkHh,I Love You.,2021
887,39,Fiel,Los Legendarios,74,78154,Reggae,0.849,0.701,6,-4.407,0,0.06,0,0.112,0.505,98.005,261667,4,FALSE,7Bk0uXKk1uPT0XuQbpFzvs,0n6sKrG0xKAf8xmdqeNGke,Los Legendarios 001,2021
888,40,Need to Know,Doja Cat,82,23058904,Dance,0.664,0.609,1,-6.509,1,0.0707,0,0.0926,0.194,130.041,210560,4,TRUE,3Vi5XqYrmQgOYBajMWSvCi,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2021
889,41,Don't Start Now,Dua Lipa,81,37329937,Dance,0.793,0.793,11,-4.521,0,0.083,0,0.0951,0.679,123.95,183290,4,FALSE,3PfIrDoz19wz7qK7tYeu62,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,2021
890,42,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,76,673996,Rap,0.8,0.658,1,-6.142,0,0.079,0,0.111,0.462,140.042,195429,4,TRUE,7hxHWCCAIIxFLCzvDgnQHX,6MPCFvOQv5cIGfw3jODMF0,B4 The Storm,2021
891,43,Woman,Doja Cat,87,23058904,Dance,0.824,0.764,5,-4.175,0,0.0854,0.00294,0.117,0.881,107.998,172627,4,TRUE,6Uj1ctrBOjOas8xZXGqKk4,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2021
892,44,Arcade,Duncan Laurence,75,443367,Pop,0.453,0.35,9,-11.639,0,0.0425,0.00122,0.144,0.279,72.017,185147,3,FALSE,1J14CdDAvBTE1AJYUOwl6C,3klZnJvYGIbWritVwQD434,Small Town Boy (Track By Track),2021
893,45,Good Days,SZA,82,8766574,Pop,0.436,0.655,1,-8.37,0,0.0583,8.10E-06,0.688,0.412,121.002,279204,4,TRUE,3YJJjQPAbDT7mGpX3WtQ9A,7tYKF4w9nC0nq9CsPZTHyP,Good Days,2021
894,46,Qué Más Pues?,J Balvin,75,35863330,Reggae,0.903,0.817,8,-3.972,1,0.095,0.000311,0.242,0.732,102.014,217360,4,FALSE,6D2TCm4nf5nxAcdGJ7w3QP,1vyhD5VmyZ7KMfW5gqLgo5,JOSE,2021
895,47,Head & Heart (feat. MNEK),Joel Corry,78,310743,Dance,0.734,0.874,8,-3.158,1,0.0662,1.14E-05,0.0489,0.905,122.953,166028,4,FALSE,6cx06DFPPHchuUAcTxznu9,6DgP9otnZw5z6daOntINxp,Head & Heart (feat. MNEK),2021
896,48,34+35,Ariana Grande,80,85119135,Dance,0.83,0.585,0,-6.476,1,0.094,0,0.248,0.485,109.978,173711,4,TRUE,6Im9k8u9iIzKMrmV7BWtlF,66CXWjxzNUsdJxJ2JdwvnR,Positions,2021
897,49,you broke me first,Tate McRae,83,3206139,Pop,0.667,0.373,4,-9.389,1,0.05,0,0.0906,0.0823,124.148,169266,4,TRUE,45bE4HXI0AwGZXfZtMp8JR,45dkTj5sMRSjrmBSBeiHym,you broke me first,2021
898,50,Pareja Del Año,Sebastian Yatra,76,20373812,Pop,0.715,0.622,4,-5.102,0,0.046,0,0.0948,0.808,80.015,195053,4,FALSE,2rCbl9naJYhaxjLsfx88uM,07YUOmWljBTXwIseAUd9TW,Pareja Del Año,2021
899,1,As It Was,Harry Styles,93,24543919,Pop,0.52,0.731,6,-5.338,0,0.0557,0.00101,0.311,0.662,173.93,167303,4,FALSE,4LRPiXqCikLlN15c3yImP7,6KImCVD70vtIoJWnq6nGn3,As It Was,2022
900,2,Anti-Hero,Taylor Swift,97,62872493,Pop,0.637,0.643,4,-6.571,1,0.0519,1.80E-06,0.142,0.533,97.008,200690,4,FALSE,0V3wPSX9ygBnCm8psDIegu,06HL4z0CvFAxyc27GXpf02,Midnights,2022
901,3,Unholy (feat. Kim Petras),Sam Smith,100,20838804,Dance,0.714,0.472,2,-7.375,1,0.0864,4.51E-06,0.266,0.238,131.121,156943,4,FALSE,3nqQXoyQOWXiESFLlDF1hG,2wY79sveU1sp5g7SokKOiI,Unholy (feat. Kim Petras),2022
902,4,First Class,Jack Harlow,73,2697390,Hip Hop,0.905,0.563,8,-6.135,1,0.102,9.71E-06,0.113,0.324,106.998,173948,4,TRUE,1rDQ4oMwGJI7B4tovsBOxc,2LIk90788K0zvyj2JJVwkJ,First Class,2022
903,5,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,81,1544689,EDM,0.625,0.533,10,-11.903,0,0.0596,0.00266,0.0546,0.139,108.296,300840,4,FALSE,29d0nY7TzCoi22XBqDQkiP,1aSxMhuvixZ8h9dK9jIDwL,Hounds of Love (2018 Remaster),2022
904,6,CUFF IT,Beyoncé,93,32772772,Dance,0.78,0.689,7,-5.668,1,0.141,9.69E-06,0.0698,0.642,115.042,225389,4,TRUE,1xzi1Jcr7mEi9K2RfzLOqS,6vWDO969PvNqNYHIOW5v0m,RENAISSANCE,2022
905,7,About Damn Time,Lizzo,86,5181564,Pop,0.836,0.743,10,-6.305,0,0.0656,0,0.335,0.722,108.966,191822,4,TRUE,1PckUlxKqWQs3RlWXVBLw3,56oDRnqbIiwx4mymNEv7dS,About Damn Time,2022
906,8,Bad Habit,Steve Lacy,88,2541894,Pop,0.686,0.494,1,-7.093,1,0.0355,5.80E-05,0.402,0.7,168.946,232067,4,TRUE,4k6Uh1HXdhtusDW5y8Gbvy,57vWImR43h4CaDao012Ofp,Gemini Rights,2022
907,9,Glimpse of Us,Joji,90,7425712,Pop,0.44,0.317,8,-9.258,1,0.0531,4.78E-06,0.141,0.268,169.914,233456,3,FALSE,6xGruZOHLs39ZbVccQTuPZ,3MZsBdqDrRTJihTHQrO6Dq,Glimpse of Us,2022
908,10,Late Night Talking,Harry Styles,90,24543919,Pop,0.714,0.728,10,-4.595,1,0.0468,0,0.106,0.901,114.996,177955,4,FALSE,1qEmFfgcLObUfQm0j1W2CK,6KImCVD70vtIoJWnq6nGn3,Harry's House,2022
909,11,Bam Bam (feat. Ed Sheeran),Camila Cabello,80,28613431,Dance,0.756,0.697,8,-6.377,1,0.0401,0,0.333,0.956,94.996,206071,4,FALSE,2DB4DdfCFMw1iaR6JaR03a,4nDoRrQiYLoBzwC5BhVJzF,Familia,2022
910,12,Me Porto Bonito,Bad Bunny,95,59724899,Reggae,0.911,0.712,1,-5.105,0,0.0817,2.68E-05,0.0933,0.425,92.005,178567,4,TRUE,6Sq7ltF9Qa7SNFBsV5Cogx,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,2022
911,13,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,97,7900141,Hip Hop,0.621,0.782,2,-5.548,1,0.044,0.033,0.23,0.55,128.033,198938,4,FALSE,2tTmW7RDtMQtBk7m2rYeSw,716NhGYqD1jl2wI1Qkgq36,"Quevedo: Bzrp Music Sessions, Vol. 52",2022
912,14,DESPECHÁ,ROSALÍA,91,6315603,R&B,0.919,0.623,7,-6.521,1,0.0992,1.63E-05,0.0609,0.775,130.037,157018,4,FALSE,5ildQOEKmJuWGl2vRkFdYc,7ltDVBr6mKbRvohxheJ9h1,DESPECHÁ,2022
913,15,Tití Me Preguntó,Bad Bunny,95,59724899,Reggae,0.65,0.715,5,-5.198,0,0.253,0.000291,0.126,0.187,106.672,243717,4,FALSE,1IHWl5LamUGEuP4ozKQSXZ,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,2022
914,16,Envolver,Anitta,81,12408065,Pop,0.812,0.736,4,-5.421,0,0.0833,0.00254,0.0914,0.396,91.993,193806,4,FALSE,3IAfUEeaXRX9s9UdKOJrFI,7FNnA9vBm6EKceENgCGRMb,Envolver,2022
915,17,Super Freaky Girl,Nicki Minaj,88,26632576,Dance,0.95,0.891,2,-2.653,1,0.241,1.77E-05,0.309,0.912,133.01,170977,4,TRUE,4C6Uex2ILwJi9sZXRdmqXp,0hCNtLu0JehylgoiP8L4Gh,Super Freaky Girl,2022
916,18,abcdefu,GAYLE,85,542086,EDM,0.695,0.54,4,-5.692,1,0.0493,0,0.367,0.415,121.932,168602,4,TRUE,4fouWK6XVHhzl78KzQ1UjL,2VSHKHBTiXWplO8lxcnUC9,abcdefu,2022
917,19,Heat Waves,Glass Animals,86,3493656,Pop,0.761,0.525,11,-6.9,1,0.0944,6.70E-06,0.0921,0.531,80.87,238805,4,FALSE,02MWAaffLxlfxAUY7c5dvx,4yvcSjfu4PC0CYQyLy4wSq,Dreamland (+ Bonus Levels),2022
918,20,THATS WHAT I WANT,Lil Nas X,85,12079807,Hip Hop,0.737,0.846,1,-4.51,0,0.22,0,0.0486,0.546,87.981,143901,4,TRUE,0e8nrvls4Qqv5Rfa2UhqmO,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2022
919,21,Shivers,Ed Sheeran,86,105492653,Pop,0.788,0.859,2,-2.724,1,0.0856,0,0.0424,0.822,141.02,207853,4,FALSE,50nfwKoDiSYg8zOCREWAm5,6eUKZXaKkcviH0Ku9w2n3V,=,2022
920,22,Ghost,Justin Bieber,86,67760523,Pop,0.601,0.741,2,-5.569,1,0.0478,2.91E-05,0.415,0.441,153.96,153190,4,FALSE,6I3mqTwhRpn34SLVafSH7G,1uNFoZAHBGtllmzznpCI3s,Justice,2022
921,23,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,87,18414209,Dance,0.881,0.592,2,-4.898,1,0.0324,1.32E-05,0.0901,0.719,101.058,154487,4,FALSE,0mBP9X2gPCuapvpZ7TGDk3,6VuMaDnrHyPL1p4EHjYLi7,Left and Right (Feat. Jung Kook of BTS),2022
922,24,good 4 u,Olivia Rodrigo,86,22163074,Pop,0.563,0.664,9,-5.044,1,0.154,0,0.0849,0.688,166.928,178147,4,TRUE,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,SOUR,2022
923,25,Pink Venom,BLACKPINK,80,34753569,Pop,0.798,0.697,0,-7.139,1,0.0891,0,0.259,0.745,90.031,186964,4,FALSE,0skYUMpS0AcbpjcGsAbRGj,41MozSoPIsD1dJM0CLPjZF,Pink Venom,2022
924,26,Boyfriend,Dove Cameron,84,3873214,Pop,0.345,0.612,7,-6.543,0,0.0608,0,0.194,0.232,179.773,153000,3,TRUE,59CfNbkERJ3NoTXDvoURjj,2W8yFh0Ga6Yf3jiayVxwkE,Boyfriend,2022
925,27,I Like You (A Happier Song) (with Doja Cat),Post Malone,89,38874119,Rap,0.733,0.67,5,-6.009,1,0.0751,0,0.121,0.472,100.964,192841,4,TRUE,0O6u0VJ46W86TxN9wgyqDj,246dkjvS1zLTtiykXe5h60,Twelve Carat Toothache,2022
926,28,Lavender Haze,Taylor Swift,91,62872493,Pop,0.733,0.436,10,-10.489,1,0.08,0.000573,0.157,0.0976,96.985,202396,4,TRUE,5jQI2r1RdgtuT8S3iG8zFC,06HL4z0CvFAxyc27GXpf02,Midnights,2022
927,29,Easy On Me,Adele,82,44110183,Soul,0.604,0.366,5,-7.519,1,0.0282,0,0.133,0.13,141.981,224695,4,FALSE,46IZ0fSY2mpAiktS3KOqds,4dpARuHxo51G3z768sgnrY,30,2022
928,30,Sacrifice,The Weeknd,79,53182739,R&B,0.735,0.795,11,-6.523,0,0.113,3.18E-05,0.0678,0.905,122,188918,4,TRUE,1nH2PkJL1XoUq8oE6tBZoU,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2022
929,31,Cold Heart - PNAU Remix,Elton John,71,10461440,Rock,0.795,0.8,1,-6.32,1,0.0309,7.25E-05,0.0915,0.934,116.032,202735,4,FALSE,7rglLriMNBPAyuJOMGwi39,3PhoLpVuITZKcymswpck5b,The Lockdown Sessions,2022
930,32,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,90,51162263,Pop,0.247,0.299,9,-6.083,1,0.0315,0,0.131,0.172,177.115,196520,4,FALSE,35ovElsgyAtQwYPYnZJECg,5pKCCKE2ajJHZ9KAiaK11H,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2022
931,33,We Don't Talk About Bruno,Lin-Manuel Miranda,78,47047,None,0.577,0.45,0,-8.516,0,0.0834,0,0.111,0.83,205.863,216120,4,FALSE,52xJxFP6TqMuO4Yt0eOkMz,29PgYEggDV3cDP9QYTogwv,Encanto (Original Motion Picture Soundtrack),2022
932,34,BREAK MY SOUL,Beyoncé,79,32772772,Dance,0.687,0.887,1,-5.04,0,0.0826,2.21E-06,0.27,0.853,114.941,278282,4,FALSE,2KukL7UlQ8TdvpaA7bY3ZJ,6vWDO969PvNqNYHIOW5v0m,BREAK MY SOUL,2022
933,35,Woman,Doja Cat,87,23116295,Dance,0.824,0.764,5,-4.175,0,0.0854,0.00294,0.117,0.881,107.998,172627,4,TRUE,6Uj1ctrBOjOas8xZXGqKk4,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2022
934,36,PROVENZA,KAROL G,90,30180587,Reggae,0.87,0.516,1,-8.006,1,0.0541,0.00823,0.11,0.53,111.005,210200,4,FALSE,7dSZ6zGTQx66c2GF91xCrb,790FomKkXshlbRYZFtlgla,PROVENZA,2022
935,37,Te Felicito,Shakira,88,25658551,Pop,0.695,0.636,5,-4.654,1,0.317,0,0.081,0.575,174.14,172235,4,FALSE,2rurDawMfoKP4uHyb2kJBt,0EmeFodog0BfCgMzAIvKQp,Te Felicito,2022
936,38,Moscow Mule,Bad Bunny,91,59724899,Reggae,0.804,0.674,5,-5.453,0,0.0333,1.18E-06,0.115,0.292,99.968,245940,4,TRUE,6Xom58OOXk2SoU711L2IXO,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,2022
937,39,Shut Down,BLACKPINK,83,34753569,Pop,0.82,0.686,0,-5.102,1,0.038,0,0.184,0.668,110.058,175889,3,FALSE,0ARKW62l9uWIDYMZTUmJHF,41MozSoPIsD1dJM0CLPjZF,BORN PINK,2022
938,40,MAMIII,Becky G,82,12710996,Dance,0.843,0.7,4,-3.563,0,0.0803,0,0.14,0.899,93.991,226088,4,FALSE,1ri9ZUkBJVFUdgwzCnfcYs,4obzFoKoKRHIphyHzJ35G3,MAMIII,2022
939,41,Sweetest Pie,Megan Thee Stallion,77,7252759,Dance,0.814,0.628,7,-7.178,1,0.221,0,0.101,0.677,123.977,201334,4,TRUE,7mFj0LlWtEJaEigguaWqYh,181bsRPaVXVlUKXrxwZfHK,Sweetest Pie,2022
940,42,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,85,43605162,Rock,0.728,0.783,11,-4.424,0,0.266,0,0.434,0.555,77.011,173381,4,FALSE,1r9xUipOqoNwggBpENDsvJ,53XhwfbYqKCa1cC15pYq2q,Enemy (with JID) [from the series Arcane League of Legends],2022
941,43,All For Us,Labrinth,71,2579808,Indie,0.46,0.66,3,-6.642,1,0.0652,0.000139,0.34,0.18,141.722,191710,4,FALSE,76YSWx6L6FNsuaP6GWBb8P,2feDdbD5araYcm6JhFHHw7,Imagination & the Misfit Kid,2022
942,44,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,82,53182739,R&B,0.65,0.825,0,-4.645,1,0.0325,2.44E-05,0.0936,0.593,118.091,191014,4,FALSE,1oFAF1hdPOickyHgbuRjyX,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),2022
943,45,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,80,12079807,Hip Hop,0.741,0.691,10,-7.395,0,0.0672,0,0.0476,0.892,150.087,212353,4,TRUE,5Z9KJZvQzH6PFmb8SNkxuk,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2022
944,46,STAY (with Justin Bieber),The Kid LAROI,86,4096832,Hip Hop,0.591,0.764,1,-5.484,1,0.0483,0,0.103,0.478,169.928,141806,4,TRUE,5PjdY0CKGZdEuoNab3yDmX,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE 3: OVER YOU,2022
945,47,Oh My God,Adele,81,44110183,Soul,0.534,0.725,1,-3.906,1,0.046,0,0.0264,0.55,88.098,225149,4,FALSE,3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY,30,2022
946,48,Out of Time,The Weeknd,81,53182739,R&B,0.65,0.76,0,-4.422,0,0.0446,0,0.339,0.838,93.057,214194,4,FALSE,2SLwbpExuoBDZBpjfefCtV,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2022
947,49,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,72,105492653,Pop,0.528,0.309,0,-7.398,1,0.0329,2.10E-06,0.282,0.307,133.83,185422,4,FALSE,6N1K5OVVCopBjGViHs2IvP,6eUKZXaKkcviH0Ku9w2n3V,The Joker And The Queen (feat. Taylor Swift),2022
948,50,I’m Tired (with Zendaya) - Bonus Track,Labrinth,69,2579808,Indie,0.375,0.133,0,-10.624,0,0.0352,0,0.0695,0.192,131.721,187944,4,FALSE,6LtHYDgYHRCHoKK3snfr2w,2feDdbD5araYcm6JhFHHw7,I’m Tired (with Zendaya) - Bonus Track,2022
949,51,When You're Gone,Shawn Mendes,80,39941886,Pop,0.603,0.691,5,-5.805,1,0.0372,0,0.583,0.577,147.148,172267,4,FALSE,0U1W2LZVUX7qTm7dDpqxh6,7n2wHs1TKAczGzO7Dd2rGr,When You're Gone,2022
